case_id,benchmark,model,n_runs,dar,modal_decision,n_unique_decisions,dcb,has_trajectory,tar,n_unique_trajectories,dar_tar_gap,has_evidence,ecd,scde
TXN-2025-029,compliance,gemma4_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-029,compliance,gpt-oss_20b,8,0.875,dismiss,2,0.6570490198018722,True,0.875,2,0.0,False,,
TXN-2025-029,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-029,compliance,mistral_7b,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-029,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-029,compliance,qwen3.5_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-030,compliance,claude-opus-4-20250514,3,1.0,dismiss,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.1333333333333333,0.1333333333333333
TXN-2025-030,compliance,claude-sonnet-4-20250514,3,1.0,investigate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.3666666666666667,0.3666666666666667
TXN-2025-030,compliance,gemini-2.0-flash,3,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-030,compliance,gemini-2.5-pro,3,0.6666666666666666,dismiss,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TXN-2025-030,compliance,gemma4_latest,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-030,compliance,gpt-oss_20b,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-030,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-030,compliance,mistral_7b,8,1.0,dismiss,1,1.0,False,,0,,False,,
TXN-2025-030,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-030,compliance,qwen3.5_latest,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-031,compliance,claude-opus-4-20250514,3,0.6666666666666666,escalate,2,0.42061983571430506,True,1.0,1,-0.33333333333333337,False,,
TXN-2025-031,compliance,claude-sonnet-4-20250514,3,0.6666666666666666,escalate,2,0.42061983571430506,True,1.0,1,-0.33333333333333337,False,,
TXN-2025-031,compliance,gemini-2.0-flash,3,0.6666666666666666,investigate,2,0.42061983571430506,True,1.0,1,-0.33333333333333337,False,,
TXN-2025-031,compliance,gemini-2.5-pro,3,0.6666666666666666,escalate,2,0.42061983571430506,True,1.0,1,-0.33333333333333337,False,,
TXN-2025-031,compliance,gemma4_latest,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-031,compliance,gpt-oss_20b,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-031,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-031,compliance,mistral_7b,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-031,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-031,compliance,qwen3.5_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-032,compliance,claude-opus-4-20250514,3,0.6666666666666666,dismiss,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TXN-2025-032,compliance,claude-sonnet-4-20250514,3,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-032,compliance,gemini-2.0-flash,3,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.22222222222222224,0.22222222222222224
TXN-2025-032,compliance,gemini-2.5-pro,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-032,compliance,gemma4_latest,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-032,compliance,gpt-oss_20b,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-032,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-032,compliance,mistral_7b,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-032,compliance,qwen2.5_7b-instruct,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-032,compliance,qwen3.5_latest,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-033,compliance,claude-opus-4-20250514,3,1.0,escalate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.1333333333333333,0.1333333333333333
TXN-2025-033,compliance,claude-sonnet-4-20250514,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-033,compliance,gemini-2.0-flash,3,1.0,escalate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.0,0.0
TXN-2025-033,compliance,gemini-2.5-pro,3,1.0,escalate,1,1.0,True,0.3333333333333333,3,0.6666666666666667,True,0.16666666666666666,0.16666666666666666
TXN-2025-033,compliance,gemma4_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-033,compliance,gpt-oss_20b,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.08333333333333334,0.08333333333333334
TXN-2025-033,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-033,compliance,mistral_7b,8,0.875,investigate,2,0.6570490198018722,False,,0,,False,,
TXN-2025-033,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-033,compliance,qwen3.5_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-034,compliance,claude-opus-4-20250514,3,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-034,compliance,claude-sonnet-4-20250514,3,0.6666666666666666,investigate,2,0.42061983571430506,True,1.0,1,-0.33333333333333337,False,,
TXN-2025-034,compliance,gemini-2.0-flash,3,0.6666666666666666,dismiss,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TXN-2025-034,compliance,gemini-2.5-pro,3,1.0,investigate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.16666666666666666,0.16666666666666666
TXN-2025-034,compliance,gemma4_latest,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-034,compliance,gpt-oss_20b,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-034,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-034,compliance,mistral_7b,8,1.0,dismiss,1,1.0,False,,0,,False,,
TXN-2025-034,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-034,compliance,qwen3.5_latest,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-035,compliance,claude-opus-4-20250514,3,1.0,escalate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.16666666666666666,0.16666666666666666
TXN-2025-035,compliance,claude-sonnet-4-20250514,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-035,compliance,gemini-2.0-flash,3,0.6666666666666666,escalate,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TXN-2025-035,compliance,gemini-2.5-pro,3,1.0,escalate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.3333333333333333,0.3333333333333333
TXN-2025-035,compliance,gemma4_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-035,compliance,gpt-oss_20b,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-035,compliance,granite3.3_latest,8,1.0,escalate,1,1.0,False,,0,,False,,
TXN-2025-035,compliance,mistral_7b,8,1.0,escalate,1,1.0,False,,0,,False,,
TXN-2025-035,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-035,compliance,qwen3.5_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-036,compliance,claude-opus-4-20250514,3,1.0,dismiss,1,1.0,True,0.3333333333333333,3,0.6666666666666667,True,0.1333333333333333,0.1333333333333333
TXN-2025-036,compliance,claude-sonnet-4-20250514,3,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-036,compliance,gemini-2.0-flash,3,0.6666666666666666,investigate,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TXN-2025-036,compliance,gemini-2.5-pro,3,0.3333333333333333,escalate,3,2.220446049250313e-16,True,0.6666666666666666,2,-0.3333333333333333,False,,
TXN-2025-036,compliance,gemma4_latest,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-036,compliance,gpt-oss_20b,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-036,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-036,compliance,mistral_7b,8,1.0,dismiss,1,1.0,False,,0,,False,,
TXN-2025-036,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-036,compliance,qwen3.5_latest,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-037,compliance,claude-opus-4-20250514,3,1.0,escalate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.1333333333333333,0.1333333333333333
TXN-2025-037,compliance,claude-sonnet-4-20250514,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-037,compliance,gemini-2.0-flash,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-037,compliance,gemini-2.5-pro,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-037,compliance,gemma4_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-037,compliance,gpt-oss_20b,8,0.875,investigate,2,0.6570490198018722,True,0.875,2,0.0,False,,
TXN-2025-037,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-037,compliance,mistral_7b,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-037,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-037,compliance,qwen3.5_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-038,compliance,claude-opus-4-20250514,3,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-038,compliance,claude-sonnet-4-20250514,3,1.0,investigate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.3333333333333333,0.3333333333333333
TXN-2025-038,compliance,gemini-2.0-flash,3,0.6666666666666666,investigate,2,0.42061983571430506,True,1.0,1,-0.33333333333333337,False,,
TXN-2025-038,compliance,gemini-2.5-pro,3,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-038,compliance,gemma4_latest,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-038,compliance,gpt-oss_20b,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-038,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-038,compliance,mistral_7b,8,1.0,dismiss,1,1.0,False,,0,,False,,
TXN-2025-038,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-038,compliance,qwen3.5_latest,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-039,compliance,claude-opus-4-20250514,3,1.0,escalate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.22222222222222224,0.22222222222222224
TXN-2025-039,compliance,claude-sonnet-4-20250514,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.22222222222222224,0.22222222222222224
TXN-2025-039,compliance,gemini-2.0-flash,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-039,compliance,gemini-2.5-pro,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-039,compliance,gemma4_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-039,compliance,gpt-oss_20b,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-039,compliance,granite3.3_latest,8,1.0,escalate,1,1.0,False,,0,,False,,
TXN-2025-039,compliance,mistral_7b,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-039,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-039,compliance,qwen3.5_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-040,compliance,claude-opus-4-20250514,3,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-040,compliance,claude-sonnet-4-20250514,3,1.0,investigate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.1333333333333333,0.1333333333333333
TXN-2025-040,compliance,gemini-2.0-flash,3,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-040,compliance,gemini-2.5-pro,3,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.26666666666666666,0.26666666666666666
TXN-2025-040,compliance,gemma4_latest,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-040,compliance,gpt-oss_20b,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-040,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-040,compliance,mistral_7b,8,1.0,dismiss,1,1.0,False,,0,,False,,
TXN-2025-040,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-040,compliance,qwen3.5_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-041,compliance,claude-opus-4-20250514,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.26666666666666666,0.26666666666666666
TXN-2025-041,compliance,claude-sonnet-4-20250514,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-041,compliance,gemini-2.0-flash,3,0.6666666666666666,escalate,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TXN-2025-041,compliance,gemini-2.5-pro,3,0.6666666666666666,escalate,2,0.42061983571430506,True,1.0,1,-0.33333333333333337,False,,
TXN-2025-041,compliance,gemma4_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-041,compliance,gpt-oss_20b,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-041,compliance,granite3.3_latest,8,1.0,escalate,1,1.0,False,,0,,False,,
TXN-2025-041,compliance,mistral_7b,8,1.0,escalate,1,1.0,False,,0,,False,,
TXN-2025-041,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-041,compliance,qwen3.5_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-042,compliance,claude-opus-4-20250514,3,0.6666666666666666,dismiss,2,0.42061983571430506,True,1.0,1,-0.33333333333333337,False,,
TXN-2025-042,compliance,claude-sonnet-4-20250514,3,1.0,investigate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.3666666666666667,0.3666666666666667
TXN-2025-042,compliance,gemini-2.0-flash,3,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-042,compliance,gemini-2.5-pro,3,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-042,compliance,gemma4_latest,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-042,compliance,gpt-oss_20b,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-042,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-042,compliance,mistral_7b,8,1.0,dismiss,1,1.0,False,,0,,False,,
TXN-2025-042,compliance,qwen2.5_7b-instruct,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-042,compliance,qwen3.5_latest,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-043,compliance,claude-opus-4-20250514,3,1.0,escalate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.3666666666666667,0.3666666666666667
TXN-2025-043,compliance,claude-sonnet-4-20250514,3,1.0,escalate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.1333333333333333,0.1333333333333333
TXN-2025-043,compliance,gemini-2.0-flash,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-043,compliance,gemini-2.5-pro,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-043,compliance,gemma4_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-043,compliance,gpt-oss_20b,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-043,compliance,granite3.3_latest,8,1.0,escalate,1,1.0,False,,0,,False,,
TXN-2025-043,compliance,mistral_7b,8,0.875,investigate,2,0.6570490198018722,False,,0,,False,,
TXN-2025-043,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-043,compliance,qwen3.5_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-044,compliance,claude-opus-4-20250514,3,0.3333333333333333,investigate,3,2.220446049250313e-16,True,1.0,1,-0.6666666666666667,False,,
TXN-2025-044,compliance,claude-sonnet-4-20250514,3,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-044,compliance,gemini-2.0-flash,3,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-044,compliance,gemini-2.5-pro,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-044,compliance,gemma4_latest,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-044,compliance,gpt-oss_20b,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-044,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-044,compliance,mistral_7b,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-044,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-044,compliance,qwen3.5_latest,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-045,compliance,claude-opus-4-20250514,3,1.0,escalate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.0,0.0
TXN-2025-045,compliance,claude-sonnet-4-20250514,3,0.6666666666666666,escalate,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TXN-2025-045,compliance,gemini-2.0-flash,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-045,compliance,gemma4_latest,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-045,compliance,gpt-oss_20b,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-045,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-045,compliance,mistral_7b,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-045,compliance,qwen2.5_7b-instruct,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-045,compliance,qwen3.5_latest,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-046,compliance,claude-opus-4-20250514,3,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-046,compliance,claude-sonnet-4-20250514,3,1.0,investigate,1,1.0,True,0.3333333333333333,3,0.6666666666666667,True,0.3444444444444444,0.3444444444444444
TXN-2025-046,compliance,gemini-2.0-flash,3,0.6666666666666666,investigate,2,0.42061983571430506,True,0.6666666666666666,2,0.0,False,,
TXN-2025-046,compliance,gemma4_latest,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-046,compliance,gpt-oss_20b,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-046,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-046,compliance,mistral_7b,8,0.875,dismiss,2,0.6570490198018722,False,,0,,False,,
TXN-2025-046,compliance,qwen2.5_7b-instruct,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-046,compliance,qwen3.5_latest,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-047,compliance,claude-opus-4-20250514,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.26666666666666666,0.26666666666666666
TXN-2025-047,compliance,claude-sonnet-4-20250514,3,1.0,escalate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.0,0.0
TXN-2025-047,compliance,gemini-2.0-flash,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-047,compliance,gemma4_latest,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-047,compliance,gpt-oss_20b,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-047,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-047,compliance,mistral_7b,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-047,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-047,compliance,qwen3.5_latest,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-048,compliance,claude-opus-4-20250514,3,1.0,dismiss,1,1.0,True,0.3333333333333333,3,0.6666666666666667,True,0.1333333333333333,0.1333333333333333
TXN-2025-048,compliance,claude-sonnet-4-20250514,3,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-048,compliance,gemini-2.0-flash,3,1.0,investigate,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.0,0.0
TXN-2025-048,compliance,gemma4_latest,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-048,compliance,gpt-oss_20b,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-048,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-048,compliance,mistral_7b,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-048,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-048,compliance,qwen3.5_latest,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-049,compliance,claude-opus-4-20250514,3,0.6666666666666666,escalate,2,0.42061983571430506,True,0.3333333333333333,3,0.3333333333333333,False,,
TXN-2025-049,compliance,claude-sonnet-4-20250514,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-049,compliance,gemini-2.0-flash,3,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-049,compliance,gemma4_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-049,compliance,gpt-oss_20b,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-049,compliance,granite3.3_latest,8,1.0,escalate,1,1.0,False,,0,,False,,
TXN-2025-049,compliance,mistral_7b,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-049,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-049,compliance,qwen3.5_latest,8,1.0,escalate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-050,compliance,claude-opus-4-20250514,3,1.0,dismiss,1,1.0,True,0.6666666666666666,2,0.33333333333333337,True,0.1333333333333333,0.1333333333333333
TXN-2025-050,compliance,claude-sonnet-4-20250514,3,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-050,compliance,gemini-2.0-flash,3,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-050,compliance,gemma4_latest,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-050,compliance,gpt-oss_20b,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-050,compliance,granite3.3_latest,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-050,compliance,mistral_7b,8,1.0,investigate,1,1.0,False,,0,,False,,
TXN-2025-050,compliance,qwen2.5_7b-instruct,8,1.0,investigate,1,1.0,True,1.0,1,0.0,True,0.0,0.0
TXN-2025-050,compliance,qwen3.5_latest,8,1.0,dismiss,1,1.0,True,1.0,1,0.0,True,0.0,0.0
